kasuZbkia,gaixotasunak,gaixotasunUMLS,sintomak,sintomenUMLS,gaixSin,gaixSinUMLS
112,accidente cerebrovascular hipertensión arterial diabetes mellitus tipo 2,C0038454#C1540600 C0038454#C1540600 C0020538 C0020538 C0011860 C0011860 C0011860 C0011860,mujer,C0043210#C0015780#C0086418,"accidente,hipertensión,diabetes,mellitus","C0038454#C1540600_1,C0020538_1,C0011860_1,C0011860_2"
113,"hipopotasemia,síndrome de realimentación","C0020621#C1971021#C0032827,C0860549 C0860549 C0860549",insuficiencia,C0231179,"hipofosforemia,hipopotasemia,insuficiencia,síndrome,de,realimentación","-,C0020621#C1971021#C0032827,C0231179,C0860549_1,C0860549_2,C0860549_3"
114,"obesidad,obesidad","C0028754#C0451819#C1563743,C0028754#C0451819#C1563743","dietas,dieta,dieta","C0012155,C0012155,C0012155","obesidad,obesidad","C0028754#C0451819#C1563743,C0028754#C0451819#C1563743"
115,"trombosis,fractura de Colles","C0087086#C0003148#C0040053,C0009353 C0009353 C0009353","cansancio,dolor óseo","C0015672#C0475255,C0151825 C0151825","trombosis,cansancio,dolor,fractura,anemia","C0087086#C0003148#C0040053,C0015672#C0475255,C0151825_1,C0009353_1,C0002871#C0221395#C1510654"
116,"equimosis,hipertensión arterial,disminución,osteoporosis","C0013491,C0020538 C0020538,C0333668#C0547047,C0029456","dolores,equimosis","C0030193,C0013491","dolores,dificultad,equimosis,hipertensión,Obesidad,facies,aumento,disminución,estrías,osteoporosis,aplastamientos","C0030193,C1299586#C0332218,C0013491,C0020538_1,C0028754#C0451819#C1563743,C0282631,C0442805,C0333668#C0547047,-,C0029456,-"
117,"bulto,zona,masa","C0577559,C0019360,C1306372#C0577559","Mujer,bulto,masa","C0043210#C0015780#C0086418,C0577559,C1306372#C0577559","masa,adenopatías","C1306372#C0577559,-"
118,,,Niño de,C0680063 C0680063,,
119,"Diabetes Mellitus tipo 2,deterioro,atrofia,zona,deterioro,trastorno,trastornos,traumatismo","C0011860 C0011860 C0011860 C0011860,C1265875#C0684336#C0231171,C0333641#C0037154,C0019360,C1265875#C0684336#C0231171,C0012634#C0039082,C0012634#C0039082,C3263723","deterioro,deterioro,alucinaciones,temblor","C1265875#C0684336#C0231171,C1265875#C0684336#C0231171,C0018524,C0040822#C1527384_1","Diabetes,Mellitus,deterioro,VIH,atrofia,deterioro,alucinaciones,trastorno,conductual,focalidad,temblor,trastornos,traumatismo","C0011860_1,C0011860_2,C1265875#C0684336#C0231171,C0458074#C0019682_1,C0333641#C0037154,C1265875#C0684336#C0231171,C0018524,C0012634#C0039082,-,-,C0040822#C1527384_1,C0012634#C0039082,C3263723"
120,"insomnio,síndrome de piernas inquietas","C0917801#C0424566,C0035258 C0035258 C0035258 C0035258","Mujer,sensación de hormigueo,síntomas","C0043210#C0015780#C0086418,C0423572 C0423572 C0423572,C1457887","insomnio,sensación,de,hormigueo,quemazón,síndrome,de,piernas,inquietas","C0917801#C0424566,C0423572_1,C0423572_2,C0423572_3,-,C0035258_1,C0035258_2,C0035258_3,C0035258_4"
121,"lesión,livedo reticularis","C0332447#C1313971#C0221198,C1281186#C0085642 C1281186#C0085642",desorientación,C0233407,"hipertenso,lesión,desorientación,livedo,reticularis,lesiones","-,C0332447#C1313971#C0221198,C0233407,C1281186#C0085642_1,C1281186#C0085642_2,C0332447#C1313971#C0221198"
122,hipertensión arterial,C0020538 C0020538,Mujer,C0043210#C0015780#C0086418,"hipertensión,estenosis","C0020538_1,C0009814#C1261287"
123,infarto agudo de miocardio,C0155626 C0155626 C0155626 C0155626,"Mujer,disnea,tos seca dolor torácico opresivo,ruidos,sibilancias,Taquicardia sinusal inversión de la onda T","C0043210#C0015780#C0086418,C0013404#C0553668,C0850149 C0850149 C1299600 C1299600 C1299600,C0006318,C0043144#C0392681,C0039239 C0039239 C0520888 C0520888 C0520888 C0520888 C0520888","disnea,tos,dolor,HTA,infarto,crepitantes,sibilancias,Taquicardia","C0013404#C0553668,C0850149_1,C1299600_1,-,C0155626_1,-,C0043144#C0392681,C0039239_1"
124,,,"insuficiencia,soplo holosistólico","C0231179,C0232258 C0232258","insuficiencia,soplo","C0231179,C0232258_1"
126,lesión,C0332447#C1313971#C0221198,"Mujer,dolor","C0043210#C0015780#C0086418,C0030193","hipertensa,lesión,dolor,cordones,varicosos","-,C0332447#C1313971#C0221198,C0030193,-,C0439652"
127,hipotensión arterial,C0020649 C0020649,"dolor precordial,ansiedad","C0232286 C0232286,C0003467","disección,dolor,hipotensión,ansiedad","C0012737,C0232286_1,C0020649_1,C0003467"
128,"síndrome coronario agudo,edema agudo de pulmón","C0948089 C0948089 C0948089,C0155919 C0155919 C0155919 C0155919","portador,insuficiencia","C0560175,C0231179","síndrome,coronario,insuficiencia,edema","C0948089_1,C0948089_2,C0231179,C0155919_1"
129,"punción,le,anemia,esplenomegalia","C0033119,C1292157#C0409974,C0002871#C0221395#C1510654,C0038002","mujer,le,ictericia conjuntival","C0043210#C0015780#C0086418,C1292157#C0409974,C0240962 C0240962","anemia,ictericia,esplenomegalia,litiasis","C0002871#C0221395#C1510654,C0240962_1,C0038002,C0242216_1"
130,"tumefacción,traumatismo","C0038999,C3263723","Niño de,problemas","C0680063 C0680063,C0033213","tumefacción,traumatismo,hemartros","C0038999,C3263723,-"
131,"cáncer,mala,perfusión,periférica","C1306459#C0936282#C0006826,C0520547#C1328773_1,C0520547#C1328773_2,C0520547#C1328773_3","mujer,dolor pleurítico,taquipneica,signos,mala,perfusión,periférica","C0043210#C0015780#C0086418,C0008033 C0008033,C0231835,C0311392,C0520547#C1328773_1,C0520547#C1328773_2,C0520547#C1328773_3","cáncer,dolor,disnea,taquipneica","C1306459#C0936282#C0006826,C0008033_1,C0013404#C0553668,C0231835"
132,accidente cerebrovascular Policitemia Vera,C0038454#C1540600 C0038454#C1540600 C0032463 C0032463,,,"fumador,accidente,Policitemia","C0337672_2,C0038454#C1540600_1,C0032463_1"
133,"epistaxis,petequias,equimosis,trombocitopenia púrpura trombocitopénica PTI","C0014591,C0031256,C0013491,C0040034 C0857305 C0857305 C0398650","mujer,equimosis,trombocitopenia","C0043210#C0015780#C0086418,C0013491,C0040034_1","epistaxis,petequias,equimosis,trombocitopenia,púrpura,PTI","C0014591,C0031256,C0013491,C0040034_1,C0857305_1,C0398650_1"
134,"Diabetes Mellitus,inflamación progresiva,impotencia,derrame,derrame articular,purulento","C0011849 C0011849,C1265828 C1265828,C0242350,C0013687,C1253936#C0311222 C1253936#C0311222,C0439665","Mujer,dolor intenso,impotencia,fiebre,tensión,dolor,líquido","C0043210#C0015780#C0086418,C0458256 C0458256,C0242350,C0015967,C0038435,C0030193,C0444611#C1304698#C1697794#C0302908#C1704353","Diabetes,Mellitus,insulín,gonartrosis,dolor,inflamación,impotencia,fiebre,derrame,dolor,aumento,cambios,degenerativos,derrame,líquido,purulento","C0011849_1,C0011849_2,-,-,C0458256_1,C1265828_1,C0242350,C0015967,C0013687,C0030193,C0442805,C0443172,-,C1253936#C0311222_1,C0444611#C1304698#C1697794#C0302908#C1704353,C0439665"
136,"monoartritis,pericarditis,leucocitosis,neutrofilia","C0158026,C0031046_1,C0023518#C0750426,C3665444#C1282609#C0151683","fiebre,dolor a la palpación,leucocitosis,neutrofilia","C0015967,C0234233 C0234233 C0234233 C0234233,C0023518#C0750426,C3665444#C1282609#C0151683","dolor,fiebre,monoartritis,pericarditis,dolor,peritonismo,leucocitosis,neutrofilia","C1719974_3,C0015967,C0158026,C0031046_1,C0234233_1,-,C0023518#C0750426,C3665444#C1282609#C0151683"
137,,,"Varón,cefalalgias","C0086582,C0018681",cefalalgias,C0018681
138,"eritema nodoso,uveítis anterior","C0014743 C0014743,C0022073#C0042165 C0022073#C0042165",Mujer,C0043210#C0015780#C0086418,"febrícula,eritema,inflamación,uveítis,adenopatías","-,C0014743_1,C0021368#C0302158,C0022073#C0042165_1,-"
139,desplazamiento anterior,C0333043 C0333043,,,,
140,"lesiones,deformidad,le","C0332447#C1313971#C0221198,C0302142,C1292157#C0409974","energía,deformidad,le,dolor","C0424589,C0302142,C1292157#C0409974,C0030193","lesiones,deformidad,dolor","C0332447#C1313971#C0221198,C0302142,C0030193"
141,"enfermedad,estenosis mitral reumática,vegetación","C0012634#C0039082,C0264766 C0264766 C0264766,C1285498","fiebre,fiebre,disnea,estertores húmedos","C0015967,C0015967,C0013404#C0553668,C0425545 C0425545","estenosis,fiebre,Streptococcus,del,grupo,viridans,vegetación,fiebre,disnea,estertores","C0264766_1,C0015967,-,-,C0441833#C1257890,-,C1285498,C0015967,C0013404#C0553668,C0425545_1"
142,"purulenta,desviación","C0439665,C0185033#C0333051","tos,fiebre,orientado en tiempo estertores crepitantes soplo","C0010200_1,C0015967,C1961029 C1961029 C1961029 C0034642 C0034642 C0006318#C0018808","fumador,bebedor,diabético,tos,expectoración,fiebre,estertores,crepitantes,soplo,desviación","C0337672_2,-,-,C0010200_1,C0232515#C0038056,C0015967,C0034642_1,C0034642_2,C0006318#C0018808_1,C0185033#C0333051"
143,con infección,C0439663 C0439663,"fiebre,malestar general","C0015967,C0234215#C0231218 C0234215#C0231218","infección,VIH,fiebre,malestar,adenopatías,adenopatías","C0439663_2,C0458074#C0019682_1,C0015967,C0234215#C0231218_1,-,-"
144,"psoriasis,le,induración","C0033860_1,C1292157#C0409974,C0332534",le,C1292157#C0409974,"psoriasis,necrosis","C0033860_1,C1562242_3"
145,"Diabetes Mellitus tipo 2,tumefacción,disminución,tumefacción","C0011860 C0011860 C0011860 C0011860,C0038999,C0333668#C0547047,C0038999","fiebre,tumoración,tumefacción,tumefacción","C0015967,C0577559,C0038999,C0038999","fumador,Hipertenso,Diabetes,Mellitus,Infección,fiebre,tumoración,tumefacción,tumefacción","C0337671_2,-,C0011860_1,C0011860_2,C0009450,C0015967,C0577559,C0038999,C0038999"
146,"lesiones,meningitis","C0332447#C1313971#C0221198,C0025289","fiebre,cefalea frontal,rigidez de nuca,líquido","C0015967,C0239886 C0239886,C1320474#C0151315 C1320474#C0151315 C1320474#C0151315,C0444611#C1304698#C1697794#C0302908#C1704353","fiebre,cefalea,sensación,nauseosa,lesiones,rigidez,Kernig,meningitis","C0015967,C0239886_1,C0036658#C1455667,-,C0332447#C1313971#C0221198,C1320474#C0151315_1,C0240103_3,C0025289"
147,"hematuria,infecciones","C0018965,C0009450","hematuria,proteinuria","C0018965,C0033687_1","hematuria,infecciones,proteinuria","C0018965,C0009450,C0033687_1"
148,"diabetes mellitus hipertensión arterial,disminución","C0011849 C0011849 C0020538 C0020538,C0333668#C0547047","cansancio,disnea,tos síntomas urinarios","C0015672#C0475255,C0013404#C0553668,C0010200 C0426359 C0426359","broncopatía,diabetes,mellitus,hipertensión,cansancio,disminución,disnea,tos,síntomas","-,C0011849_1,C0011849_2,C0020538_1,C0015672#C0475255,C0333668#C0547047,C0013404#C0553668,C0010200_1,C0426359_1"
149,anemia,C0002871#C0221395#C1510654,"insuficiencia,volumen","C0231179,C0449468#C0178733","insuficiencia,anemia","C0231179,C0002871#C0221395#C1510654"
150,"enfermedad renal crónica,le,enfermedad","C0403447 C0403447 C0403447,C1292157#C0409974,C0012634#C0039082",le,C1292157#C0409974,"enfermedad,poliquistosis,enfermedad","C0403447_1,-,C0012634#C0039082"
151,"espondilitis anquilosante,hipoalbuminemia,edemas,hematuria","C0038013 C0038013,C0239981,C0013604,C0018965","proteinuria,edemas,sedimento urinario","C0033687_1,C0013604,C2945609#C1261248 C2945609#C1261248","espondilitis,proteinuria,hipoalbuminemia,edemas,hematuria","C0038013_1,C0033687_1,C0239981,C0013604,C0018965"
152,extrasístoles ventriculares,C0151636 C0151636,"astenia,debilidad muscular","C0004093#C3714552,C0151786 C0151786","hipertensión,astenia,debilidad,extrasístoles,QT","-,C0004093#C3714552,C0151786_1,C0151636_1,-"
153,"le,le,hematuria,leucocitosis,le,le","C1292157#C0409974,C1292157#C0409974,C0018965,C0023518#C0750426,C1292157#C0409974,C1292157#C0409974","fiebre,hallazgos,le,le,hematuria,leucocitosis,le,le","C0015967,C0243095,C1292157#C0409974,C1292157#C0409974,C0018965,C0023518#C0750426,C1292157#C0409974,C1292157#C0409974","fiebre,leucocituria,hematuria,leucocitosis","C0015967,-,C0018965,C0023518#C0750426"
154,hematuria macroscópica,C0473237 C0473237,,,hematuria,C0473237_1
156,"adenocarcinoma,carcinomatosis peritoneal,vómitos obstrucción intestinal","C0001418,C0346990 C0346990,C0042963 C0021843#C1258215 C0021843#C1258215",dolor cólico,C0232488#C0458254 C0232488#C0458254,"adenocarcinoma,carcinomatosis,metátasis,Encamado,dolor,nauseas,vómitos,obstrucción","C0001418,C0346990_1,-,-,C0232488#C0458254_1,-,C0042963_1,C0021843#C1258215_1"
157,Fibrilación ventricular,C0042510 C0042510,inconsciente,C0041657,"Fibrilación,FV,FV","C0042510_1,-,-"
158,coma,C0009421,"dolor,coma","C0030193,C0009421","dolor,pérdida,coma","C0030193,-,C0009421"
159,"obesidad,diabetes mellitus,cardiopatía hipertensiva fibrilación auricular,hipotiroidismo,fractura de muñeca","C0028754#C0451819#C1563743,C0011849 C0011849,C0152105#C0694541 C0152105#C0694541 C0004238 C0004238,C0020676,C0435630 C0435630 C0435630","mujer,disfunción diastólica","C0043210#C0015780#C0086418,C0520863 C0520863","obesidad,hipertensión,diabetes,mellitus,hiperlipidemia,cardiopatía,fibrilación,disfunción,hipotiroidismo,fractura","C0028754#C0451819#C1563743,-,C0011849_1,C0011849_2,C0020473,C0152105#C0694541_1,C0004238_1,C0520863_1,C0020676,C0435630_1"
160,"cáncer,cardiopatía isquémica","C1306459#C0936282#C0006826,C0002962#C0151744 C0002962#C0151744",,,"cáncer,cardiopatía","C1306459#C0936282#C0006826,C0002962#C0151744_1"
161,"colecistitis aguda,extrasístoles ventriculares,hipoxemia,hipercapnia,acidosis metabólica","C0149520 C0149520,C0151636 C0151636,C0700292#C0242184,C0020440,C0220981 C0220981",taquicardia,C0039231_1,"colecistitis,taquicardia,extrasístoles,disminución,hipoxemia,hipercapnia,acidosis","C0149520_1,C0039231_1,C0151636_1,C0333668#C0547047,C0700292#C0242184,C0020440,C0220981_1"
162,"disfonía,rinorrea","C1527347#C1527344#C1527340#C0042940,C1260880_1","fiebre,odinofagia,rinorrea","C0015967,C0221150,C1260880_1","fiebre,odinofagia,disfonía,rinorrea,amígdalas,hipertróficas,eritematosas","C0015967,C0221150,C1527347#C1527344#C1527340#C0042940,C1260880_1,C1285794,C0020564,-"
164,rinorrea,C1260880_1,"Mujer,obstrucción nasal rinorrea","C0043210#C0015780#C0086418,C0027429 C0027429 C1260880","pesadez,obstrucción,rinorrea,ocupación,calcificaciones,dilatado,erosiones","C0444674,C0027429_1,C1260880_1,C0028811,C1533591,-,C0333307"
165,"inestabilidad,le","C1444783#C0231444,C1292157#C0409974","Mujer,vértigo,inestabilidad,hipoacusia,fluctuante,le,hipoacusia","C0043210#C0015780#C0086418,C0042571,C1444783#C0231444,C1384666,C0231240,C1292157#C0409974,C1384666","vértigo,sensación,de,plenitud,ótica,derecha,inestabilidad,acúfenos,hipoacusia,hipoacusia","C0042571,C0036658#C1455667,C0332285,C0439650,-,-,C1444783#C0231444,-,C1384666,C1384666"
166,"esclerosis múltiple,cavidad,periflebitis","C0026769 C0026769,C1510420,C0031129",Mujer,C0043210#C0015780#C0086418,"esclerosis,miodesopsias,vitritis,conglomerados,inflamatorios,periflebitis","C0026769_1,-,C0235812,-,C0333348,C0031129"
167,Diabetes Mellitus ptosis,C0011849 C0011849 C0033377,,,"HTA,Diabetes,Mellitus,diplopia,ptosis","-,C0011849_1,C0011849_2,-,C0033377_1"
168,,,"mujer,metrorragia","C0043210#C0015780#C0086418,C0025874",metrorragia,C0025874
169,masa,C1306372#C0577559,"masa,dolor,dolor abdominal sangrado vaginal","C1306372#C0577559,C0030193,C0000737 C0000737 C0426196 C0426196","masa,fractura,prímigesta,dolor,dolor,sangrado","C1306372#C0577559,-,-,C0030193,C0000737_1,C0426196_1"
170,"lumbalgia,pérdida de líquido,sangrado","C0024031,C0332234#C0235395 C0332234#C0235395 C0332234#C0235395,C0019080","Mujer,dolor cólico,sangrado,contracciones","C0043210#C0015780#C0086418,C0232488#C0458254 C0232488#C0458254,C0019080,C1140999","dolor,lumbalgia,pérdida,de,líquido,sangrado,líquido,amniótico,acortamiento,contracciones","C0232488#C0458254_1,C0024031,C0332234#C0235395_1,C0332234#C0235395_2,C0332234#C0235395_3,C0019080,C0002638_1,C0002638_2,C0441636,C1140999"
171,,,"secundigesta,gestación,amenorrea","C0232997,C0549206#C0032961#C0549169,C0002453","pre-eclampsia,amenorrea","-,C0002453"
172,"infección,masas,rinorrea","C0009450,C1306372#C0577559,C1260880_1","heces líquidas vómito alimentario,bien nutrido,rinorrea,acuosa","C0232708 C0232708 C0577085 C0577085,C2364291 C2364291,C1260880_1,C0443350","infección,heces,líquidas,vómito,masas,megalias,rinorrea","C0009450,C0232708_1,C0232708_2,C0577085_1,C1306372#C0577559,-,C1260880_1"
174,esplenomegalia,C0038002,"febriles,debilidad,palidez","C0015967,C0424594#C0004093#C3714552,C0030232#C1275397","episodios,febriles,debilidad,pérdida,esplenomegalia,palidez,hiper-gammaglobulinemia","C0332189,C0015967,C0424594#C0004093#C3714552,-,C0038002,C0030232#C1275397,-"
175,"lesiones,rinorrea","C0332447#C1313971#C0221198,C1260880_1","niño de enrojecimiento facial,tos rinorrea,acuosa,hipoventilación,sibilancias,relleno capilar","C0680063 C0680063 C0016382 C0016382,C0010200 C1260880,C0443350,C3203358,C0043144#C0392681,C0425716 C0425716","enrojecimiento,lesiones,tos,tiraje,rinorrea,hipoventilación,sibilancias","C0016382_1,C0332447#C1313971#C0221198,C0010200_1,-,C1260880_1,C3203358,C0043144#C0392681"
176,"lesiones,le,infección de vías respiratorias superiores,petequias,lesiones","C0332447#C1313971#C0221198,C1292157#C0409974,C0041912 C0041912 C0041912 C0041912 C0041912,C0031256,C0332447#C1313971#C0221198","Niño de,le,dolor abdominal,pérdida de peso,dolor abdominal dolor difuso","C0680063 C0680063,C1292157#C0409974,C0000737 C0000737,C0043096#C1285591 C0043096#C1285591 C0043096#C1285591,C0000737 C0000737 C0520963 C0520963","lesiones,infección,dolor,deposiciones,diarréicas,pérdida,petequias,lesiones,dolor,dolor,visceromegalias","C0332447#C1313971#C0221198,C0041912_1,C0000737_1,-,-,C0043096#C1285591_1,C0031256,C0332447#C1313971#C0221198,C0000737_1,C0520963_1,-"
177,hipersomnia,C0917799,"tristeza,anhedonia,desesperanza,culpa,muerte,aislamiento social,síntomas,reían,angustia","C0344315#C3536794,C0178417,C0233488#C0150041,C0018379,C1306577#C0011065,C0037421 C0037421,C1457887,C0023133,C0003467","tristeza,anhedonia,desesperanza,sentimientos,de,culpa,deseos,de,muerte,inhibición,enlentecimiento,dificultad,hipersomnia,empeoramiento,angustia","C0344315#C3536794,C0178417,C0233488#C0150041,C0013987,C0332285,C0018379,-,C0332285,C1306577#C0011065,C0021469,-,C1299586#C0332218,C0917799,-,C0003467"
178,,,"dolor,hiperventilación,mareo,temblor,desrealización","C0030193,C0020578,C0012833#C0220870,C0040822#C1527384_1,C0233754","dolor,palpitaciones,dificultad,hiperventilación,sensación,de,mareo,temblor,escalofríos,sensación,de,estrañeza","C0030193,-,C1299586#C0332218,C0020578,C0036658#C1455667,C0332285,C0012833#C0220870,C0040822#C1527384_1,C0234192#C0085593#C0424790,C0036658#C1455667,C0332285,-"
179,"ptosis palpebral,miosis,pinchazo","C0005745 C0005745,C0728710#C0026205,C0439814#C0033119","tos persistente,miosis","C0562483 C0562483,C0728710#C0026205","tos,ptosis,miosis","C0562483_1,C0005745_1,C0728710#C0026205"
180,lesión,C0332447#C1313971#C0221198,niño de,C0680063 C0680063,"lesión,crecimiento","C0332447#C1313971#C0221198,-"
181,"bulto,le,carcinoma","C0577559,C1292157#C0409974,C0007097","mujer,bulto,le","C0043210#C0015780#C0086418,C0577559,C1292157#C0409974","bulto,malignidad,carcinoma","C0577559,-,C0007097"
182,"le,infección respiratoria","C1292157#C0409974,C0035243 C0035243",le,C1292157#C0409974,infección,C0035243_1
183,"le,enfermedad genética distrofia muscular de Duchenne","C1292157#C0409974,C0019247 C0019247 C0013264 C0013264 C0013264 C0013264","problemas,le","C0033213,C1292157#C0409974","enfermedad,distrofia","C0019247_1,C0013264_1"
